item_id,acronym,sentence,provisional_expansion,sense_id,gold_expansion,label_status,n_candidates,candidates,provenance,multi_sense_type,source,page_title,review_verdict,review_note,label_origin,category
nat-0070,סמ״ר,"ב-8 ביולי 1992 נהרג סמ""ר אלי אישה, לוחם היחידה, מירי דו-צדדי במבצע ללכידת מבוקש במסגד בכפר ברטעה, לאחר שנחשד בטעות כמחבל.",סמל ראשון,סמ״ר.01,סמל ראשון,verified,3,סמל ראשון | ספינת משמר | סנטימטר רבוע,natural,yes,wikipedia,יחידת דובדבן,,,wikipedia_natural,wiki_natural
nat-0071,סמ״ר,"ב-20 במרץ 2018 נהרג סמ""ר שחר סטרוג מכדור שנפלט מאקדחו של לוחם אחר ביחידה.",סמל ראשון,סמ״ר.01,סמל ראשון,verified,3,סמל ראשון | ספינת משמר | סנטימטר רבוע,natural,yes,wikipedia,יחידת דובדבן,,,wikipedia_natural,wiki_natural
nat-0072,סמ״ר,"לפתע נורתה רקטת RPG על אחד הדחפורים, ומהפגיעה נהרג אחד מאנשי הצוות, סמ""ר משה דוינו, והשני נפצע קשה.",סמל ראשון,סמ״ר.01,סמל ראשון,verified,3,סמל ראשון | ספינת משמר | סנטימטר רבוע,natural,yes,wikipedia,קרב ח'וזאעה,,,wikipedia_natural,wiki_natural
nat-0073,ס״מ,"ציר (y) מציג את התרחבות צוואר הרחם אצל היולדת בסנטימטרים, וסקאלת הממדים נעה מ-0 עד 10 ס״מ.",סנטימטר,ס״מ.01,סנטימטר,verified,4,סנטימטר | סגן מפקד | סמאל | סטרא דמסאבותא,natural,yes,wikipedia,עקומת פרידמן,,,wikipedia_natural,wiki_natural
nat-0074,ס״מ,בדרך כלל הפאזה השנייה מתחילה כאשר צוואר הרחם מגיע להתרחבות של 3–6 ס״מ.,סנטימטר,ס״מ.01,סנטימטר,verified,4,סנטימטר | סגן מפקד | סמאל | סטרא דמסאבותא,natural,yes,wikipedia,עקומת פרידמן,,,wikipedia_natural,wiki_natural
nat-0075,ס״מ,"קצב ההתרחבות במהלך הפאזה האקטיבית עומד על 1 ס״מ לשעה אצל נשים בלידה ראשונה, וכ-1.2 ס״מ לשעה אצל נשים בלידה חוזרת.",סנטימטר,ס״מ.01,סנטימטר,verified,4,סנטימטר | סגן מפקד | סמאל | סטרא דמסאבותא,natural,yes,wikipedia,עקומת פרידמן,,,wikipedia_natural,wiki_natural
nat-0076,עכו״ם,"בתלמוד נזכר שרבי יהודה הנשיא תמה באוזני תלמידיו מדוע לאסור פת עכו""ם במצבים שבהם אין חשש קרבה לגוי.",עבודה זרה,עכו״ם.01,עבודת כוכבים ומזלות,verified,6,עבודה זרה | גוי | פגניות | הלכות הרחקה מגויים | עבודת כוכבים ומזלות | עובד כוכבים ומזלות (גויים ונכרים עובדי אלילים),natural,yes,wikipedia,"פת עכו""ם",,,wikipedia_natural,wiki_natural
nat-0077,עכו״ם,"על פי הרבנות הראשית, היתר זה הוא קולא בעת הצורך בלבד, ולכן בארץ ישראל אין סיבה להתיר פת עכו""ם, והרבנות אינה מאשרת יבוא כזה, גם אם נאפה בכשרות מוסמכת בחוץ לארץ, שהרי בארץ ישראל יש שפע של פת ישראל.",עבודה זרה,עכו״ם.01,עובד כוכבים ומזלות (גויים ונכרים עובדי אלילים),verified,6,עבודה זרה | גוי | פגניות | הלכות הרחקה מגויים | עבודת כוכבים ומזלות | עובד כוכבים ומזלות (גויים ונכרים עובדי אלילים),natural,yes,wikipedia,"פת עכו""ם",,,wikipedia_natural,wiki_natural
nat-0078,ע״ג,"לפנות בוקר אותר אדם בים ע״ג מצוף במרחק 1,000 מטר מנמל בירות.",על גבי,ע״ג.01,על גבי,verified,2,על גבי | עבודת גילולים,natural,no,wikipedia,אלי רונן,,,wikipedia_natural,wiki_natural
nat-0079,ע״י,"עם זאת, עלו טענות[דרוש מקור: ע״י מי?] כי תווי הפנים של האמוג'ים החדשים עודם מבטאים תווי פנים של אנשים לבנים.",על ידי,ע״י.01,על ידי,verified,3,על ידי | על יד | עַם ישראל,natural,yes,wikipedia,אמוג'י,,,wikipedia_natural,wiki_natural
nat-0080,ע״י,"יחד עם זאת, חלק מנגני המוזיקה הים-תיכונית מחפשים להתגבר על מגבלה זו ולהרחיב את המנעד הצלילי של הכלי ע״י הוספת ""סריג צף"" לצוואר הבוזוקי (סריג ביניים אשר אינו מקובע לעץ הלוח).",על ידי,ע״י.01,על ידי,verified,3,על ידי | על יד | עַם ישראל,natural,yes,wikipedia,בוזוקי,,,wikipedia_natural,wiki_natural
nat-0081,ע״פ,"הספר הוא מעין ""אנציקלופדיה לדיני ממונות וחושן משפט"" מסודר לפי עניינים ונושאים ולא ע״פ סדר מסכתות התלמוד.",על פי,ע״פ.01,על פי,verified,5,על פי | על פניו | על פה | ערעור פלילי | עושה פסים (=סרגל),natural,yes,wikipedia,שמואל הסרדי,,,wikipedia_natural,wiki_natural
nat-0082,ע״פ,"זה לא מפתיע - ע״פ נתוני Mail.ru, לא פחות מ-25 מיליון מאזרחי אוקראינה עושים שימוש בשירותי הפורטל, יותר ממחצית מאוכלוסיית המדינה.",על פי,ע״פ.01,על פי,verified,5,על פי | על פניו | על פה | ערעור פלילי | עושה פסים (=סרגל),natural,yes,wikipedia,פטרו פורושנקו,,,wikipedia_natural,wiki_natural
nat-0083,ע״ר,"תכלית - המכון למדיניות ישראלית ע״ר הוא מכון מחקר ישראלי יישומי הפועל לחיזוק הדמוקרטיה הישראלית ומוסדותיה, ולחידוש האמנה האזרחית בין כל חלקי החברה הישראלית.",עמותה רשומה,ע״ר.01,עמותה רשומה,verified,3,עזרה ראשונה | עמותה רשומה | עיתון רשמי,natural,yes,wikipedia,מכון תכלית,,,wikipedia_natural,wiki_natural
nat-0088,קצא״א,"בשלב ראשון עובדי קצא""א בשיתוף פקחי רשות הטבע והגנים הגיעו לאתר ויצרו מחסומים פיזיים בעזרת דחפורים על מנת לעצור את התפשטות הנפט בשמורה.",קו צינור אילת-אשקלון,קצא״א.01,קו צינור אילת-אשקלון,verified,3,קו צינור אילת-אשקלון | דליפת הנפט בשמורת עברונה | חברת קו צינור אירופה אסיה,natural,yes,wikipedia,עברונה,,,wikipedia_natural,wiki_natural
nat-0089,קצא״א,"ראש הממשלה באותה עת, בנימין נתניהו, החליט זמן קצר לאחר מכן, ששיקום השמורה ייעשה מכספי המדינה, ועורר בכך כעס רב מצד הטוענים שחברת קצא""א הייתה אמורה לשאת בעלויות אלה.",קו צינור אילת-אשקלון,קצא״א.01,קו צינור אילת-אשקלון,verified,3,קו צינור אילת-אשקלון | דליפת הנפט בשמורת עברונה | חברת קו צינור אירופה אסיה,natural,yes,wikipedia,עברונה,,,wikipedia_natural,wiki_natural
nat-0090,קצא״א,"נגד קצא""א הוגשו מספר תביעות ייצוגיות שאוחדו לתובענה ייצוגית אזרחית אחת.",קו צינור אילת-אשקלון,קצא״א.01,קו צינור אילת-אשקלון,verified,3,קו צינור אילת-אשקלון | דליפת הנפט בשמורת עברונה | חברת קו צינור אירופה אסיה,natural,yes,wikipedia,עברונה,,,wikipedia_natural,wiki_natural
nat-0091,קק״ל,"לאחר הקמת מדינת ישראל התאגדה קק""ל כחברה ישראלית ובתזכיר התאגדותה משנת 1954 נוסחו מטרותיה ובהן קניה וחכירת קרקעות ליישוב יהודים.",קרן קיימת לישראל,קק״ל.01,קרן קיימת לישראל,verified,2,קרן קיימת לישראל | קילו קלוריה,natural,no,wikipedia,קרן קיימת לישראל,,,wikipedia_natural,wiki_natural
nat-0092,קק״ל,"לפני קום המדינה עסקה קק""ל בעיקר ברכישת קרקעות בארץ ישראל לשם יישוב יהודים בהן.",קרן קיימת לישראל,קק״ל.01,קרן קיימת לישראל,verified,2,קרן קיימת לישראל | קילו קלוריה,natural,no,wikipedia,קרן קיימת לישראל,,,wikipedia_natural,wiki_natural
nat-0093,קק״ל,"בחודש אוגוסט 2014 פורסם כי דירקטוריון קק""ל קיבל החלטה לפיה קק""ל תיערך להיפרדות מן המדינה והפסקת ההתקשרות עם רשות מקרקעי ישראל המנהלת את אדמות קק""ל.",קרן קיימת לישראל,קק״ל.01,קרן קיימת לישראל,verified,2,קרן קיימת לישראל | קילו קלוריה,natural,no,wikipedia,קרן קיימת לישראל,,,wikipedia_natural,wiki_natural
nat-0094,רש״ת,"בתחילת יולי 2026 פורסם מכרז של רש""ת להרחבה של טרמינל 3.",ראשי תיבות,רש״ת.02,רשות שדות התעופה,verified,2,ראשי תיבות | רשות שדות התעופה,natural,no,wikipedia,נמל התעופה בן-גוריון,,,wikipedia_natural,wiki_natural
nat-0095,ר״ג,"במדי ר""ג רשם קפלן 5,913 נקודות קריירה (לפני עידן השלשות), וממוקם במקום העשירי בטבלת קלעי כל הזמנים במדינת ישראל.",רמת גן,ר״ג.01,רמת גן,verified,3,רמת גן | רבן גמליאל | מספר הוקטורים הבלתי-תלויים המתאימים לערך עצמי כלשהו,natural,yes,wikipedia,הפועל רמת-גן גבעתיים (כדורסל),,,wikipedia_natural,wiki_natural
nat-0096,ר״ג,"ר""ג הפסידה למכבי כרמיאל ב-6 נקודות אך ניצחה ב-7 נקודות במשחק הבית שלה, וכן ניצחה פעמיים את הפועל עמק הירדן.",רמת גן,ר״ג.01,רמת גן,verified,3,רמת גן | רבן גמליאל | מספר הוקטורים הבלתי-תלויים המתאימים לערך עצמי כלשהו,natural,yes,wikipedia,הפועל רמת-גן גבעתיים (כדורסל),,,wikipedia_natural,wiki_natural
nat-0097,ר״ג,"לטענת אוהדי ר״ג-גבעתיים, מכבי רמת-גן מתוקצבת על ידי עיריית רמת-גן פי כמה וכמה על פני הפועל, וישנן בעיות חוזרות ונשנות מדי עונה על חלוקת התקציב למועדונים.",רמת גן,ר״ג.01,רמת גן,verified,3,רמת גן | רבן גמליאל | מספר הוקטורים הבלתי-תלויים המתאימים לערך עצמי כלשהו,natural,yes,wikipedia,הפועל רמת-גן גבעתיים (כדורסל),,,wikipedia_natural,wiki_natural
nat-0100,ש״ח,"מדי שבוע מקבל כל זוג 50 אלף ש""ח לקופה השבועית שלו, אותם יכול להשקיע במשימות של אותו שבוע: משימת גברים ומשימת נשים.",ש.ח.,ש״ח.02,שקל חדש,verified,5,ש.ח. | שקל חדש | שידור חוזר | שומר חינם | שטר חוב,natural,yes,wikipedia,Power Couple,,,wikipedia_natural,wiki_natural
nat-0101,ש״ח,"להערכת העותרים מדובר בתשלום בסך כחצי מיליארד ש""ח בגין השנים 2030-2017.",ש.ח.,ש״ח.02,שקל חדש,verified,5,ש.ח. | שקל חדש | שידור חוזר | שומר חינם | שטר חוב,natural,yes,wikipedia,לובי 99,,,wikipedia_natural,wiki_natural
nat-0102,ש״ח,"משרד התחבורה אימץ את עמדתנו לפיה אין לאשר חלוקת דיבידנד בהיקף של חצי מיליארד ש""ח, כל עוד לא מבוצעות השקעות מספקות בשיפור השירות.",ש.ח.,ש״ח.02,שקל חדש,verified,5,ש.ח. | שקל חדש | שידור חוזר | שומר חינם | שטר חוב,natural,yes,wikipedia,לובי 99,,,wikipedia_natural,wiki_natural
nat-0103,ש״ח,"באפריל 2018 פסק בית המשפט שעובד בתחנת דלק שכינהו ""נאצי"", הצדיע לו במועל יד והתעלם מזימונים למשפט, ישלם לו פיצוי בסך 200 אלף ש״ח.",שקל חדש,ש״ח.01,שקל חדש,verified,5,ש.ח. | שקל חדש | שידור חוזר | שומר חינם | שטר חוב,natural,yes,wikipedia,איתמר בן גביר,,,wikipedia_natural,wiki_natural
nat-0104,ש״ח,בית המשפט פסק כי על חמיש לפצות את בן גביר ב־30 אלף ש״ח.,שקל חדש,ש״ח.01,שקל חדש,verified,5,ש.ח. | שקל חדש | שידור חוזר | שומר חינם | שטר חוב,natural,yes,wikipedia,איתמר בן גביר,,,wikipedia_natural,wiki_natural
nat-0105,ש״ח,"בן גביר הכחיש את התחקיר, וכשבועיים לאחר שידור התכנית הגיש נגד התוכנית ונגד רוני חן שהתראיינה בה תביעה בסך שני מיליון ש״ח.",שקל חדש,ש״ח.01,שקל חדש,verified,5,ש.ח. | שקל חדש | שידור חוזר | שומר חינם | שטר חוב,natural,yes,wikipedia,איתמר בן גביר,,,wikipedia_natural,wiki_natural
nat-0106,ש״י,"תמול שלשום הוא רומן מאת ש""י עגנון שפורסם בשנת 1945.",שמואל יוסף (עגנון),ש״י.01,שמואל יוסף (עגנון),verified,4,שמואל יוסף (עגנון) | שומרון-יהודה | שירות ידיעות | ש (=השם) ישמרם,natural,no,wikipedia,תמול שלשום,,,wikipedia_natural,wiki_natural
nat-0107,ש״י,"ככל סיפוריו של ש""י עגנון, ""תמול שלשום"" ממשיך לצאת לאור בהוצאת שוקן.",שמואל יוסף (עגנון),ש״י.01,שמואל יוסף (עגנון),verified,4,שמואל יוסף (עגנון) | שומרון-יהודה | שירות ידיעות | ש (=השם) ישמרם,natural,no,wikipedia,תמול שלשום,,,wikipedia_natural,wiki_natural
nat-0108,ש״י,"בעז ערפלי, רב-רומאן: חמישה מאמרים על ""תמול שלשום"" מאת ש""י עגנון, המכון לפואטיקה וסמיוטיקה על שם פורטר, אוניברסיטת תל אביב, הוצאת הקיבוץ המאוחד, 1998.",שמואל יוסף (עגנון),ש״י.01,שמואל יוסף (עגנון),verified,4,שמואל יוסף (עגנון) | שומרון-יהודה | שירות ידיעות | ש (=השם) ישמרם,natural,no,wikipedia,תמול שלשום,,,wikipedia_natural,wiki_natural
nat-0109,ש״ס,"הדרישה ללימוד גברה, ובעקבות כך הודפסו סטים חדשים של ש""ס.",משנה,ש״ס.01,שישה סדרים,verified,8,משנה | תלמוד | תלמוד בבלי | תלמוד ירושלמי | שחר סוויסה | שישה סדרים | שעה סמסטריאלית | שומרי תורה ספרדיים,natural,yes,wikipedia,ישיבת וולוז'ין,,,wikipedia_natural,wiki_natural
nat-0110,ש״ס,"בבחירות נבחר מועמד ש""ס יהודה בוטבול שזכה ב־55.3%.",משנה,ש״ס.01,שומרי תורה ספרדיים,verified,8,משנה | תלמוד | תלמוד בבלי | תלמוד ירושלמי | שחר סוויסה | שישה סדרים | שעה סמסטריאלית | שומרי תורה ספרדיים,natural,yes,wikipedia,הבחירות לרשויות המקומיות בישראל (2024),,,wikipedia_natural,wiki_natural
nat-0111,ש״ס,"בבחירות למועצה זכתה ש""ס ב־6 מנדטים, אגודת ישראל ב־4, דגל התורה ב־3, תושבים שווים בראשות יצחק חלה והבית שלנו באלעד בראשות יניב בדלוב במנדט 1 כל אחת.",משנה,ש״ס.01,שומרי תורה ספרדיים,verified,8,משנה | תלמוד | תלמוד בבלי | תלמוד ירושלמי | שחר סוויסה | שישה סדרים | שעה סמסטריאלית | שומרי תורה ספרדיים,natural,yes,wikipedia,הבחירות לרשויות המקומיות בישראל (2024),,,wikipedia_natural,wiki_natural
nat-0112,ש״ס,"עמד יחד עם הרב איסר זלמן מלצר והרב יצחק אייזיק הרצוג והרב שלמה יוסף זוין בראשות מערכת ש""ס הארצישראלי שהקים הרב מאיר בר-אילן.",תלמוד,ש״ס.02,שומרי תורה ספרדיים,verified,8,משנה | תלמוד | תלמוד בבלי | תלמוד ירושלמי | שחר סוויסה | שישה סדרים | שעה סמסטריאלית | שומרי תורה ספרדיים,natural,yes,wikipedia,"יעקב משה חרל""פ",,,wikipedia_natural,wiki_natural
nat-0113,ש״ס,"המבנה כלל שני בתי מדרש, פורת יוסף ללימוד ש״ס ופוסקים, ועוז והדר ללימוד הקבלה, ו-25 חדרים, וחדר אוכל גדול ומטבח משותף.",תלמוד,ש״ס.02,שישה סדרים,verified,8,משנה | תלמוד | תלמוד בבלי | תלמוד ירושלמי | שחר סוויסה | שישה סדרים | שעה סמסטריאלית | שומרי תורה ספרדיים,natural,yes,wikipedia,ישיבת פורת יוסף,,,wikipedia_natural,wiki_natural
nat-0114,ש״ס,"לימים, חמישה רבנים שלמדו בישיבה ובה הוכשרו לרבנות, הקימו בשנת 1983 את ""מועצת חכמי התורה"" במטרה לשמש כהנהגה הרוחנית של תנועת ש""ס שגם הוקמה באותן השנים.",תלמוד בבלי,ש״ס.06,שומרי תורה ספרדיים,verified,8,משנה | תלמוד | תלמוד בבלי | תלמוד ירושלמי | שחר סוויסה | שישה סדרים | שעה סמסטריאלית | שומרי תורה ספרדיים,natural,yes,wikipedia,ישיבת פורת יוסף,,,wikipedia_natural,wiki_natural
nat-0116,תמ״א,"בתקופה זו יזמה את תמ""א 28 (תחנת ממסר לשידורי ""קול אמריקה"" בערבה) ואת תמ""א 31 – תוכנית חדשנית לבנייה, פיתוח וקליטת העלייה מברית המועצות לשעבר.",תוכנית מתאר ארצית,תמ״א.01,תוכנית מתאר ארצית,verified,2,תוכנית מתאר ארצית | תוספת מכסת אחוזים,natural,no,wikipedia,דינה רצ'בסקי,,,wikipedia_natural,wiki_natural
nat-0117,תמ״א,"בתקופתה הוכנו שש תוכניות מתאר מחוזיות מעודכנות, ששימשו תשתית ישירה להכנתה של תמ""א 35, שאושרה מאוחר יותר בשנת 2005.",תוכנית מתאר ארצית,תמ״א.01,תוכנית מתאר ארצית,verified,2,תוכנית מתאר ארצית | תוספת מכסת אחוזים,natural,no,wikipedia,דינה רצ'בסקי,,,wikipedia_natural,wiki_natural
nat-0118,תמ״ג,"הסקר מתבסס על פרמטרים כמו תמ״ג לנפש, חינוך, תוחלת חיים ושחיתות.",תוצר מקומי גולמי,תמ״ג.01,תוצר מקומי גולמי,verified,2,תהודה מגנטית גרעינית | תוצר מקומי גולמי,natural,yes,wikipedia,"דו""ח האושר העולמי",,,wikipedia_natural,wiki_natural
nat-0119,ת״א,"רוב השקעות הציבור הלא מתוחכם, המבקש להשקיע בבורסה באופן ישיר, מתבצעות דרך מוצרי מדד ת""א 35 (לשעבר ת""א 25).",תל אביב,ת״א.01,תל אביב,verified,7,תל אביב | תפוח אדמה | תרגום אונקלוס | תיק אזרחי | תחבושת אישית | מדדים של הבורסה לניירות ערך בתל אביב | תכנית אימונים,natural,yes,wikipedia,מדד תל אביב 35,,,wikipedia_natural,wiki_natural
nat-0120,ת״א,"רוב התעודות העוקבות אחר מדד ת""א 35 עושות זאת ביחס של 1:1 עם שער המדד.",תל אביב,ת״א.01,תל אביב,verified,7,תל אביב | תפוח אדמה | תרגום אונקלוס | תיק אזרחי | תחבושת אישית | מדדים של הבורסה לניירות ערך בתל אביב | תכנית אימונים,natural,yes,wikipedia,מדד תל אביב 35,,,wikipedia_natural,wiki_natural
nat-0121,ת״א,"התנהגות מדד ת""א 35 מושפעת באופן בולט מהתנהגות המדדים בארצות הברית ומדד DAX הגרמני.",תל אביב,ת״א.01,תל אביב,verified,7,תל אביב | תפוח אדמה | תרגום אונקלוס | תיק אזרחי | תחבושת אישית | מדדים של הבורסה לניירות ערך בתל אביב | תכנית אימונים,natural,yes,wikipedia,מדד תל אביב 35,,,wikipedia_natural,wiki_natural
nat-0122,ת״י,"התקן של מכון התקנים הישראלי למקלדת עברית נקרא ת""י 1452 (או SI 1452).",תקן ישראלי,ת״י.01,תקן ישראלי,verified,2,תקן ישראלי | תרג(ו)ם יונתן,natural,no,wikipedia,מקלדת עברית,,,wikipedia_natural,wiki_natural
nat-0123,ת״י,"ת""י 1452 חלק 2 באתר מכון התקנים הישראלי.",תקן ישראלי,ת״י.01,תקן ישראלי,verified,2,תקן ישראלי | תרג(ו)ם יונתן,natural,no,wikipedia,מקלדת עברית,,,wikipedia_natural,wiki_natural
